,well_3,well_4,well_6,well_8,well_9,well_15,well_21,well_33,well_38,well_39,well_42,well_48,well_50,well_61,well_70,well_72,well_85,well_87,well_93,well_94,well_95,well_99,well_103,well_104,well_108,well_110,well_113,well_114,well_117,well_119,well_121,well_133,well_138,well_148,well_149,well_154,well_156,well_158,well_162,well_166,well_171,well_179,well_183,well_192,well_204,well_206,well_209,well_224,well_227,well_232,well_248,well_253,well_263,well_265,well_267,well_269,well_270,well_277,well_281,well_285,well_286,well_295,well_298,well_305,well_307,well_311,well_321,well_325,well_344,well_345,well_353,well_354,well_362,well_367,well_377,well_380,well_387,well_389,well_390,well_394,well_403,well_410,well_418,well_423,well_428,well_430,well_444,well_449,well_453,well_456,well_460,well_462,well_463,well_467,well_471,well_482,well_485,well_492,well_499
2004-07-26,636.6642857142857,377.07,47.33,85.1,42.42,285.49142857142857,424.3671428571429,156.34,86.24,458.13714285714286,6.02,77.39,389.71,66.86,-0.4812857142857142,43.64,319.47,68.82,44.54,19.705357142857142,89.53,228.77,411.37,47.97,62.53000000000001,25.457093860332677,110.11,90.99,9.33,32.43,655.08,48.6,31.22,97.85,153.82999999999998,336.88,20.27,39.31,500.62,218.02,107.77,222.5,98.91,27.31,468.32428571428574,124.53,29.85,153.72,362.37,223.48,33.95428571428572,57.57,7.12,30.608571428571427,40.21,217.51,28.75,110.54,40.96,579.7042857142858,57.69,412.04,78.05506163800194,258.5,1.54,106.15,367.31,46.99,49.79,4.84,29.52285714285714,8.47,7.9,29.179773182551095,89.89999999999999,5.85,-0.4114285714285714,21.88,83.85,35.06,351.31,39.7,490.2,69.01,31.79714285714286,265.27714285714285,335.57,83.02,33.2,363.84,177.3,176.24,29.01,107.58,580.18,76.93,12.04,311.1328571428571,44.44
2004-08-02,636.5571428571428,376.52,47.2,84.95,42.42,285.51,424.3514285714286,156.21,86.21,458.1057142857143,6.01,77.37,389.7028571428572,66.85,-0.5527142857142857,43.64,319.33,68.8,44.51,19.69964285714286,89.41,228.75,411.32,47.92,62.53000000000001,25.368306674758628,110.01,90.98,9.2,32.36,655.19,48.6,31.22,97.81,153.79,336.82,20.23,39.25,500.57,217.9,107.77,222.36,98.62,27.24,468.3071428571429,124.49,29.879999999999995,153.8,362.3742857142857,223.48,33.95428571428572,57.35,7.1,30.60428571428572,40.18,217.5,28.72,110.51,40.94,579.6899999999999,57.65,412.09,78.04,258.41,1.51,106.13,367.23,46.98,49.81,4.8,29.415357142857143,8.42,7.78,29.168410096774068,89.91,5.84,-0.4957142857142856,21.79,83.81,35.03,351.18,39.78,489.87,69.05,31.82428571428571,265.25714285714287,335.37,82.99,33.2,363.53,177.27,176.2,29.01714285714285,107.43,579.59,76.75,11.78,311.86571428571426,44.29
2004-08-09,636.3000000000001,376.08,47.29,84.8,42.4,285.36285714285714,424.3428571428572,156.16,86.18,458.0457142857143,5.99,77.33000000000001,389.7114285714286,66.84,-0.5741428571428572,43.59,318.84,68.76,44.47,19.691785714285714,89.49,228.77,411.285,47.86,62.53000000000001,25.55,109.99,90.96,9.1,32.28,655.28,48.53,31.2,97.72,153.64,336.74,20.2,39.25,500.57,217.78,107.72,222.29,98.48,27.17,468.25428571428574,124.43,29.83,153.78,362.34857142857146,223.46,33.95285714285715,57.25,7.05,30.592857142857145,40.11,217.48,28.72,110.48,40.91,579.6571428571428,57.63,412.15,78.04,258.29999999999995,1.51,106.12,367.15,46.93,49.8,4.75,29.27857142857143,8.33,7.77,29.15,89.91,5.84,-0.4871428571428571,21.7,83.76,34.99,351.06,39.74,489.73,69.04,31.812857142857144,265.1528571428572,335.35,82.97,33.18,363.5,177.25,176.12,28.982857142857146,107.34,579.58,76.64,11.79,311.56142857142856,44.19
2004-08-16,636.2857142857143,377.29,47.28,85.02,42.42,285.14714285714285,424.3014285714286,156.21,86.13,458.01571428571424,5.99,77.25,389.69714285714286,66.86,-0.5955714285714285,43.56,318.9,68.76,44.39,19.655,89.56,228.78,411.19,47.82,62.455714285714286,25.47,110.12,90.96,9.02,32.31,655.33,48.54,31.18,97.68,153.54,336.7,20.17,39.27,500.61,217.84,107.71,222.32,98.84,27.14,468.2471428571429,124.42,29.8,153.76,362.3357142857143,223.32,33.94285714285714,57.38,7.03,30.58428571428572,40.06,217.47,28.68,110.47,40.85,579.6185714285714,57.62,412.27,78.03,258.13,1.5,106.11,367.08,46.93,49.78,4.72,29.19,8.28,7.71,29.14,89.91,5.81,-0.55,21.71,83.7,34.96,351.01,39.69,489.52,68.97,31.792857142857144,265.14142857142855,335.36,82.96,33.18,363.6,177.23000000000002,176.1,28.955714285714286,107.39,579.57,76.78,11.78,311.16,44.34
2004-08-23,636.3685714285714,377.87,47.23,84.95,42.4,284.93,424.3128571428571,156.29,86.14,458.01571428571424,5.98,77.19000000000001,389.6842857142857,66.88,-0.5655714285714285,43.5,318.88,68.75,44.45,19.697142857142858,89.56,228.81,411.12,47.74,62.43833333333333,25.35,110.11,90.95,9.02,32.28,655.3,48.53,31.17,97.69,153.44,336.7,20.2,39.25,500.64,217.84,107.69,222.29,98.84,27.13,468.2742857142857,124.45,29.78,153.74,362.34,223.25,33.93142857142857,57.42,7.03,30.57,40.01,217.45,28.61,110.45,40.84,579.5828571428572,57.61,411.81,78.03,258.01,1.5,106.1,367.0,46.93,49.8,4.66,29.386722865031572,8.26,7.68,29.14,89.91,5.77,-0.61,21.79,83.65,34.94,351.48,39.67,489.37,68.93,31.81142857142857,265.1742857142857,335.36,82.94,33.18,363.66,177.21,176.09,28.97428571428572,107.4,579.54,76.7,11.76,311.92857142857144,44.38
2004-08-30,636.3828571428572,378.08,47.220078367667746,85.06,42.39008850635235,284.6785714285714,424.32714285714286,156.31,86.18,458.00999999999993,5.947550305540975,77.04011509705965,389.6885714285714,66.96,-0.5527142857142857,43.551810124118404,318.75170007678366,68.7340470661982,44.442958591224944,19.69964285714286,89.65,228.53581877807176,411.0400396848779,47.63640749009565,62.404807027655075,25.37,110.2,90.93,8.97,32.315454303547924,655.22,48.56990001268929,31.167415490723798,97.79,153.4941928728547,336.81,20.18634889625585,39.271198924511,500.64,217.90243622263176,107.64640728620918,222.3871141615357,99.05,27.162476476440577,468.2957142857143,124.56,29.772296052293555,153.75,362.3328571428571,223.16,33.93571428571428,57.47,6.966060695748062,30.572857142857146,39.969593032930646,217.44176545771631,28.638217479341073,110.41976372076817,40.84523976269779,579.5571428571428,57.58670864767943,411.86,78.04102684962517,257.9284222248728,1.5209201954345044,106.09,366.94872308450744,46.93,49.79588709273,4.669147008827906,29.425733202146716,8.336910522746976,7.695957490232235,29.12,89.89250839840415,5.7870024065262555,-0.5685714285714286,21.81,83.68,34.90967567338936,351.63,39.68703164833692,489.19,69.04858838422284,31.87142857142857,265.21714285714285,335.3652166109641,82.91474882815994,33.189602329897504,363.66,177.18372445491477,176.15372344660653,28.99428571428572,107.51,579.53,76.88,11.80932960775371,311.6171428571429,44.43
2004-09-06,636.2942857142858,376.91,47.21,84.95,42.39,284.42285714285714,424.2957142857143,156.22,86.17,458.0,5.94,77.09,389.6485714285714,66.91,-0.497,43.52,318.97,68.69,44.46,19.639285714285712,89.65,228.61,411.09,47.620000000000005,62.386,25.39,110.18,90.92,8.95,32.32,655.12,48.61,31.16,97.81,153.47,336.68,20.22,39.25,500.63,217.89904217327393,107.64,222.56,98.96,27.17,468.21,124.51,29.76,153.69,362.3171428571428,223.16,33.93,57.33,7.01,30.545714285714286,39.96,217.4610320432467,28.57,110.42,40.86,579.5271428571428,57.56999999999999,411.73,78.03,257.96,1.51,106.08,366.93,46.92,49.78,4.690371424907227,29.421044788196753,8.26,7.65,29.09,89.86,5.79,-0.52,21.72,83.71,34.91,351.97,39.71,489.1,69.04,31.88714285714286,265.20714285714286,335.45000000000005,82.94,33.18,363.7,177.20000000000002,176.08,29.02,107.45,579.52,76.73,11.82,311.40714285714284,44.32
2004-09-13,636.1485714285715,376.7,47.19,84.93,42.37,284.1957142857143,424.2914285714286,156.19,86.12,457.95142857142855,5.89,77.03,389.6657142857143,66.84,-0.5655714285714285,43.53,318.61,68.7,44.43,19.6325,89.54,228.49,411.01,47.61,62.37,25.39,110.04,90.91,8.91,32.28,655.01,48.55,31.16,97.68,153.37,336.64,20.24,39.25,500.62,217.9,107.57,222.35,98.97,27.15,468.1614285714286,124.41,29.739999999999995,153.64,362.2971428571428,223.14,33.92928571428571,57.25,6.99,30.557142857142857,39.93,217.4289373514384,28.61,110.38,40.84,579.4942857142858,57.56,411.67,78.02,257.9,1.49,106.06,366.86,46.9,49.76,4.613877337629816,29.354550377130607,8.31,7.62,29.07,89.85,5.77,-0.6514285714285715,21.7,83.65,34.89,351.47,39.67,488.97,69.04,31.91857142857143,265.1014285714286,335.33000000000004,82.92,33.18,363.49,177.19,176.06,29.02285714285714,107.37,579.51,76.71,11.74,311.15857142857146,44.28
2004-09-20,636.1171428571428,376.46,46.99,84.81,42.37,283.9685714285714,424.29,156.18,86.11,457.95142857142855,5.89,76.95,389.64142857142855,66.85,-0.6098571428571429,43.51,318.8,68.7,44.41,19.65714285714285,89.55,228.42,410.97,47.57,62.35428571428572,25.4,109.98,90.9,8.87,32.27,654.92,48.51,31.15,97.6,153.34,336.57,20.23,39.27,500.63,217.82,107.46,222.3,99.01,27.14,468.19428571428574,124.35,29.72,153.6,362.29,223.06,33.92428571428572,57.21,6.93,30.557142857142857,39.94,217.41086445987256,28.61,110.35,40.79,579.4671428571429,57.54,411.63,78.01,257.83,1.48,106.05,366.82,46.87,49.75,4.524236458631748,29.327142857142857,8.27,7.59,29.04,89.89,5.76,-0.72,21.66,83.58,34.87,351.36,39.69,488.82,69.22,31.895714285714288,265.06857142857143,335.35,82.9,33.18,363.5,177.17000000000002,176.04,29.01428571428572,107.32,579.49,76.66,11.78,310.85,44.3
2004-09-27,636.2842857142857,377.3,46.98,85.05,42.37,283.73,424.31142857142856,156.2,86.11,457.9614285714286,5.9,76.88000000000001,389.63714285714286,66.87,-0.5398571428571428,43.51,318.44,68.69,44.41,19.70428571428572,89.55,228.33,410.92,47.54,62.33857142857143,25.44,110.09,90.89,9.26,32.3,654.85,48.51,31.14,97.55,153.3,336.87,20.23,39.28,500.64,218.02,107.37,222.38,98.98,27.11,468.2342857142857,124.37,29.7,153.59,362.2814285714285,222.99,33.91857142857143,57.36,6.88,30.56571428571429,39.96,217.41682159944187,28.62,110.33,40.8,579.4428571428572,57.52,411.96,78.01,257.75,1.47,106.05,366.77,46.83,49.74,4.560580025179576,29.491071428571427,8.17,7.58,29.07,89.88,5.74,-0.4457142857142857,21.72,83.51,34.86,351.23,39.69,488.7,69.08,31.875714285714285,265.19714285714286,335.32,82.89,33.17,364.14,177.17000000000002,176.07,29.01571428571429,107.57,579.45,76.86,11.9,310.57428571428574,44.48
2004-10-04,636.3614285714285,377.23,47.14,85.05,42.34,283.5142857142857,424.2957142857143,156.2,86.11,457.9957142857143,5.89,76.83000000000001,389.6242857142857,66.88,-0.5127142857142857,43.51,318.97,68.68,44.42,19.66178571428572,89.55,228.22,410.92,47.49,62.32857142857143,25.49,110.07,90.88,9.27,32.31,654.81,48.52,31.13,97.59,153.4,336.77,20.22,39.25,500.65,217.95,107.37,222.37,98.96,27.14,468.31142857142856,124.38,29.67,153.57,362.28,223.03,33.90928571428571,57.38,6.88,30.54714285714286,39.84,217.44,28.67,110.33,40.8,579.43,57.52,411.85,78.01,257.71,1.46,106.03,366.72,46.82,49.72,4.64,29.435,8.19,7.58,29.09,89.83,5.75,-0.4642857142857143,21.69,83.49,34.84,351.27,39.67,488.59,68.97,31.854285714285712,265.2842857142857,335.41,82.87,33.17,363.99,177.16,176.11,29.014285714285712,107.45,579.44,76.88,11.92,310.45,44.44
2004-10-11,636.1957142857143,378.65,47.28,84.95,42.34,283.3157142857143,424.3171428571428,156.74,86.11,458.07428571428574,5.88,76.81,389.6271428571428,66.89,-0.5512857142857143,43.49,318.57,68.66,44.42,19.68185185185185,89.59,228.16,410.9,47.51,62.31571428571429,25.51,110.1,90.87,9.17,32.32,654.79,48.52,31.12,97.56,153.48,336.73,20.2,39.27,500.72,217.88,107.36,222.31,99.01,27.19,468.3357142857143,124.43,29.64,153.55,362.2714285714285,222.98,33.9,57.32,6.88,30.54428571428572,39.81,217.43,28.69,110.31,40.78,579.4114285714285,57.52,412.11,78.0,257.67,1.46,106.01,366.69,46.79,49.72,4.67,29.360000000000003,8.15,7.636296743871409,29.09,89.83,5.74,-0.5271428571428571,21.65,83.48,34.83,351.13,39.67,488.51,69.03,31.821428571428573,265.2885714285714,335.40000000000003,82.89,33.17,363.67,177.16,176.24,29.005714285714284,107.38,579.43,76.9,11.95,310.1928571428571,44.39
2004-10-18,636.1928571428572,379.71,47.39,84.93,42.36,283.13142857142856,424.3371428571429,156.63,86.07,458.0842857142857,5.89,76.77000000000001,389.63,66.87,-0.6027142857142856,43.48,318.42,68.65,44.4,19.71214285714285,89.57,228.12,410.9,47.39,62.30285714285714,25.53,110.09,90.86,9.13,32.31,654.8,48.51,31.11,97.61,153.5,336.87,20.18,39.27,500.73,217.83,107.33,222.3,98.89,27.2,468.3571428571428,124.47,29.629999999999995,153.63,362.27,222.93,33.90428571428571,57.28,6.93,30.56714285714286,39.79,217.43,28.67,110.28,40.77,579.4014285714286,57.5,412.23,77.99,257.59,1.47,106.01,366.66,46.77,49.71,4.68,29.50678571428572,8.16,7.71,29.09,89.88,5.73,-0.5928571428571427,21.64,83.46,34.82,351.03,39.68,488.45,69.12,31.82,265.27714285714285,335.36,82.87,33.16,363.64,177.16,176.18,29.005714285714287,107.47,579.42,76.86,11.88,309.86,44.42
2004-10-25,636.0985714285715,378.74,47.35,84.96,42.35,282.9342857142857,424.3,156.87,86.08,457.9857142857143,5.9,76.71000000000001,389.57571428571424,66.85,-0.5312857142857143,43.47,318.41,68.64,44.4,19.70642857142857,89.57,228.1,410.89,47.39,62.29,25.47778490959422,110.11,90.85,9.26,32.33,654.86,48.51,31.1,97.67,153.56,337.07,20.16,39.25,500.76,217.8,107.32,222.29,99.09,27.21,468.3457142857143,124.51,29.62,153.53,362.27,222.92,33.892857142857146,57.34,7.03,30.555,39.78,217.43,28.7,110.34,40.77,579.41,57.5,412.28,77.98,257.48999999999995,1.47,105.99,366.59,46.74,49.72,4.71,29.54714285714286,8.17,7.68,29.08,89.78999999999999,5.74,-0.4742857142857142,21.66,83.45,34.81,351.37,39.66,488.36,68.98,31.785714285714285,265.25142857142856,335.38,82.94,33.16,363.72,177.15,176.19,28.99428571428572,107.56,579.39,76.78,11.88,309.65714285714284,44.41
2004-11-01,636.0357142857143,379.11,47.24,84.98,42.31,282.75142857142856,424.31142857142856,156.79,86.1,457.92285714285714,5.9,76.7,389.5757142857143,66.84,-0.5055714285714286,43.49,318.82,68.63,44.4,19.68178571428572,89.57,228.08,410.98,47.54,62.27571428571429,25.51,110.19,90.83,9.27,32.32,654.6704359453372,48.53,31.09,97.87952337933575,153.61,336.86,20.15,39.27,500.86,217.77,107.37,222.26,99.18029507485298,27.22,468.3728571428572,124.73,29.61,153.59,362.27,222.86,33.88285714285714,57.27,7.02,30.551428571428573,39.76,217.42,28.77,110.26,40.78,579.41,57.5,412.15209135716356,77.98,257.48,1.45,106.0,366.51,46.72,49.7,4.78,29.491785714285715,8.19,7.68,29.05,89.77,5.72,-0.4442857142857143,21.69,83.59,34.82,351.43,39.65,488.46,68.93,31.762857142857143,265.3128571428571,335.35,82.89,33.15,363.69,177.13,176.15,28.981428571428573,107.45,579.39,76.86,11.87,309.5257142857143,44.4
2004-11-08,636.0057142857142,377.65,47.23,85.05,42.34,282.5728571428571,424.2642857142857,156.69,86.11,457.8985714285714,5.89,76.74000000000001,389.5814285714286,66.83,-0.5084285714285715,43.5,319.12,68.62,44.39,19.631428571428568,89.58,228.03,411.06,47.74,62.26,25.5,110.21,90.82,9.28,32.33,654.94,48.55,31.09,97.855,153.63,336.83,20.15,39.3,500.8,217.86,107.45,222.26,99.2,27.23,468.3385714285714,124.73,29.62,153.54,362.27,222.86,33.87428571428571,57.25,7.07,30.537142857142857,39.77,217.44,28.8,110.28,40.79,579.4042857142857,57.51,412.02,77.97,257.47,1.45,105.98,366.47,46.71,49.71,4.78,29.29714285714286,8.23,7.69,29.04,89.78999999999999,5.72,-0.4914285714285714,21.68,83.57,34.81,351.33,39.65,488.28,68.97,31.73857142857143,265.3157142857143,335.32,82.96,33.15,363.61,177.14,176.24,28.96857142857143,107.41,579.38,76.9,11.89,309.43,44.42
2004-11-15,636.0171428571429,377.44,47.21,85.12,42.33,282.4142857142857,424.2771428571429,156.65,86.15,457.94714285714286,5.92,76.86,389.57142857142856,66.88,-0.5327142857142857,43.49,319.42,68.62,44.41,19.65,89.52,228.22,411.17,47.97,62.25142857142857,25.5,110.23,90.81,9.38,32.34,654.99,48.57,31.09,97.79,153.83,337.0,20.15,39.34,500.76,217.84,107.51,222.31,99.1,27.23,468.34,124.68,29.629999999999995,153.55,362.27,222.86,33.87,57.32,7.13,30.537142857142857,39.78,217.48,28.78,110.29,40.83,579.3985714285715,57.52,411.95,77.96,257.46,1.44,105.97,366.4,46.69,49.75,4.82,29.193214285714284,8.23,7.69,29.03,89.77,5.73,-0.4557142857142857,21.77,83.52,34.85,351.24,39.65,488.07,69.03,31.715714285714284,265.36,335.33000000000004,82.94,33.15,364.21,177.13,176.4,28.965714285714284,107.53,579.37,77.02,11.9,309.4214285714285,44.47
2004-11-22,635.9914285714286,377.27,47.18,85.53,42.39,282.32714285714286,424.2585714285714,156.61,86.15,457.92428571428576,5.94,76.97,389.5871428571429,66.96,-0.4427142857142857,43.51,319.48,68.62,44.45,19.68928571428572,89.57,228.37,411.35,48.02,62.24714285714286,25.51,110.26,90.8,9.79,32.44,654.98,48.7,31.1,97.7,153.94,337.32,20.21,39.4,500.73,218.35,107.57,222.74,98.98,27.31,468.35,124.6,29.64,153.57,362.2742857142857,222.86,33.87571428571429,57.65,7.16,30.56357142857143,39.78,217.57,28.85,110.34,40.84,579.39,57.54,411.91,77.97,257.44,1.45,105.96,366.49,46.67,49.77,4.86,29.08392857142857,8.3,7.76,29.01,89.82,5.77,-0.3199999999999999,22.17,83.49,34.84,351.5,39.68,488.2,68.94,31.732857142857146,265.4028571428572,335.52000000000004,83.06,33.15,365.32,177.15,176.32,28.98642857142857,107.54,579.36,77.39,12.05,309.73,44.68
2004-11-29,636.1485714285715,378.38,47.20952572322539,85.43,42.42713537625702,282.6985714285714,424.2342857142857,156.59,86.15,457.91857142857145,5.976096184498065,77.03479788279283,389.56,67.02,-0.4327142857142857,43.586101406745954,319.4884656950398,68.58977097497001,44.43358051976106,19.660357142857144,89.59,228.89497310812055,411.28577221462,47.98610100779351,62.25,25.51,110.22,90.8,9.78,32.43036533914545,654.95,48.65999317169562,31.106322762812226,97.64,153.9130333231126,337.33,20.282495845882124,39.365267073501,500.72,218.2960505466033,107.65101345354037,222.7968655474217,99.05,27.304555642546614,468.3828571428571,124.57,29.707437328893405,153.59,362.27,222.84,33.86857142857143,57.62,7.070863834863125,30.568571428571428,39.78062325994189,217.5892666078122,28.966789936042723,110.44127904144875,40.85757167429992,579.3828571428571,57.555937325142146,411.85,77.97116573731502,257.55433260442186,1.4492198558597735,105.94,366.45127911602384,46.69,49.78163156044607,4.88875186083655,28.90571428571429,8.3174427844653,7.850471210488255,29.07,89.77596297228504,5.805726348493689,-0.3442857142857143,22.11,83.46,34.89049231846626,351.43,39.662370466137325,488.38,68.98595187749888,31.752857142857145,265.43857142857144,335.61848961473015,83.0572151351344,33.16861554454469,364.4,177.16233611477367,176.51699786122725,29.00142857142857,107.52,579.36,77.31,12.07260891721809,310.9942857142857,44.57
2004-12-06,635.9857142857143,378.42,47.21,85.32,42.46,283.09,424.22,156.56,86.12,457.89,5.94,77.02000000000001,389.54285714285714,67.03,-0.4427142857142857,43.66,319.86,68.62,44.48,19.67,89.57,229.03,411.38,48.03,62.285714285714285,25.53,110.16,90.79,9.57,32.39,654.92,48.72,31.15,97.6,153.99,337.09,20.26,39.37,500.77,218.25,107.57,222.67,99.12,27.28,468.3442857142857,124.56,29.73,153.56,362.27,222.84,33.86714285714286,57.57,7.17,30.57428571428571,39.81,217.57,28.97,110.44,40.93,579.3757142857143,57.54,411.76,77.99,257.42,1.46,105.93,366.58,46.67,49.81,5.02,28.84321428571429,8.36,7.78,29.05,89.83,5.82,-0.4114285714285714,22.04,83.42,34.91,351.27,39.68,488.3,69.06,31.802857142857142,265.40142857142854,335.45000000000005,83.16,33.17,364.1,177.16,176.44,29.00857142857143,107.39,579.35,77.19,12.01,311.53428571428566,44.49
2004-12-13,635.9171428571428,377.38,47.23,85.25,42.47,283.37142857142857,424.1757142857143,156.52,86.1,457.79857142857145,5.95,77.0,389.54,67.04,-0.517,43.63,319.3,68.6,44.45,19.61357142857143,89.53,228.99,411.42,48.04,62.31285714285714,25.54,110.15,90.78,9.45,32.38,654.88,48.67,31.19,97.56,153.92,337.06,20.22,39.38,500.75,218.1,107.57,222.5,99.06,27.24,468.3,124.53,29.73,153.56,362.27,222.83,33.857142857142854,57.47,7.18,30.560714285714287,39.82,217.57,28.9,110.44,40.92,579.3685714285714,57.59,411.68,77.99,257.4,1.46,105.93,366.55,46.67,49.82,5.05,28.97178571428572,8.37,7.78,29.04,89.78,5.79,-0.4928571428571429,21.96,83.38,34.95,351.18,39.68,488.27,68.97,31.807142857142857,265.35857142857145,335.40000000000003,83.09,33.15,363.91,177.13,176.4,28.99285714285714,107.34,579.33,77.1,11.94,311.5014285714286,44.45
2004-12-20,635.8733333333333,378.81,47.22,85.37,42.48,283.5957142857143,424.2228571428572,156.75,86.09,457.7157142857144,5.95,77.02000000000001,389.5557142857143,67.04,-0.5327142857142857,43.59,319.15,68.59,44.46,19.703928571428573,89.54,228.97,411.43,48.05,62.33857142857143,25.56,110.11,90.78,9.44,32.38,654.83,48.66,31.2,97.53,153.92,337.27,20.23,39.4,500.72,218.02,107.57,222.43,99.13,27.22,468.30428571428575,124.62,29.72,153.52,362.2642857142857,222.86,33.864285714285714,57.57,7.18,30.58428571428572,39.84,217.54,28.96,110.45,40.92,579.36,57.6,411.61,77.98,257.37,1.46,105.92,366.53,46.68,49.83,5.0,29.200714285714287,8.35,7.79,29.07,89.8,5.83,-0.4871428571428571,22.04,83.34,34.97,351.03,39.67,488.09,69.07,31.82428571428571,265.36285714285714,335.35,83.16,33.15,364.16,177.14,176.49,28.99857142857143,107.41,579.32,77.31,11.93,311.4814285714286,44.52
2004-12-27,635.7279919317359,378.97,47.21,85.38,42.49,283.83714285714285,424.2242857142857,156.74,86.09,457.7057142857143,5.96,77.07000000000001,389.5357142857143,67.06,-0.5055714285714286,43.59,319.0,68.58,44.44,19.6925,89.58,228.99,411.44,48.07,62.35,25.58,110.18,90.77,9.57,32.37,654.79,48.65,31.22,97.61,153.94,337.55,20.25,39.44,500.95,218.12,107.57,222.51,99.18,27.18,468.3542857142857,124.69,29.72,153.58,362.24142857142857,222.89,33.86714285714286,57.69,7.17,30.58857142857143,39.84,217.52,28.97,110.49,40.95,579.35,57.6,411.66,77.98,257.33,1.47,105.91,366.57,46.7,49.82,4.97,29.275714285714287,8.44,7.79,29.11,89.77,5.8,-0.4571428571428572,22.18,83.38,34.99,351.72,39.68,488.22,68.94,31.81571428571429,265.4371428571429,335.36,83.09,33.16,364.66,177.12,176.53,28.98857142857143,107.45,579.34,77.32,11.93,312.1671428571429,44.59
